id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,target,Inflight_entertainment_wifi,Online_support_ease_booking,Onboard_service_legroom
2728,Female,Loyal Customer,37,Business travel,Eco,7.186901020411631,4,4,4,4,4,3,2,3,2,3,4,3.1354942159291497,2.4849066497880004,0,16,16,6
2729,Male,Loyal Customer,72,Business travel,Business,8.07961802938984,2,1,4,4,2,2,2,2,1,2,4,1.6094379124341003,1.3862943611198906,0,4,8,4
2730,Male,Loyal Customer,48,Personal Travel,Eco,7.6004023345004,1,2,0,2,2,5,2,5,5,5,2,0.0,0.0,0,0,4,10
2731,Female,disloyal Customer,26,Business travel,Business,7.116394144093465,1,4,0,4,4,3,5,5,4,5,4,0.0,0.0,0,0,16,15
2732,Female,Loyal Customer,47,Business travel,Business,8.007700012884026,2,2,4,5,5,5,4,5,4,5,4,0.0,0.0,1,8,25,20
2733,Female,disloyal Customer,33,Business travel,Business,7.687997166393016,2,5,2,5,5,5,5,5,4,5,5,0.0,0.0,0,10,25,25
2734,Female,Loyal Customer,60,Business travel,Eco Plus,6.118097198041348,4,5,2,4,4,4,4,4,1,4,5,3.4657359027997265,2.1972245773362196,1,10,16,16
2735,Male,disloyal Customer,42,Business travel,Business,7.483806687665835,1,1,1,1,1,5,5,4,3,4,1,0.0,0.0,0,1,1,25
2736,Female,Loyal Customer,43,Personal Travel,Eco,6.331501849893691,4,5,5,5,3,3,4,3,4,3,5,0.0,0.0,1,25,15,12
2737,Male,Loyal Customer,28,Business travel,Business,8.353968130313271,2,4,4,4,4,3,5,3,1,2,4,0.0,0.0,1,16,16,15
2738,Female,Loyal Customer,16,Personal Travel,Business,7.578145472419466,3,3,1,1,4,4,4,3,1,3,1,5.135798437050262,5.117993812416755,0,3,4,16
2739,Male,Loyal Customer,12,Personal Travel,Eco,7.6638772587034705,2,4,2,4,4,3,4,4,3,5,4,0.0,0.0,0,8,16,12
2740,Female,Loyal Customer,47,Personal Travel,Eco,7.392031567514591,2,3,4,4,4,4,4,4,5,4,5,0.0,1.9459101490553132,1,12,16,16
2741,Male,Loyal Customer,53,Business travel,Business,7.5251007461258,3,4,4,4,4,4,5,4,5,4,3,2.3978952727983707,0.6931471805599453,1,16,16,20
2742,Female,Loyal Customer,28,Personal Travel,Business,7.3537223303996315,1,1,2,5,5,5,5,5,4,5,5,0.0,0.0,1,2,25,25
2743,Female,Loyal Customer,42,Business travel,Eco,5.556828061699537,5,4,4,2,5,5,5,5,4,5,3,4.330733340286331,4.356708826689592,1,16,10,25
2744,Female,disloyal Customer,28,Business travel,Business,7.484930283289661,3,1,3,1,1,4,5,5,3,4,1,2.1972245773362196,0.0,0,3,1,20
2745,Male,disloyal Customer,22,Business travel,Business,7.205635176410364,4,4,4,4,4,3,2,5,5,4,4,0.0,0.0,1,16,16,6
2746,Female,disloyal Customer,39,Business travel,Eco,7.640603826393634,3,4,3,4,4,2,5,1,2,4,4,0.0,0.0,0,12,16,10
2747,Male,Loyal Customer,43,Business travel,Business,8.282988692742602,1,2,4,4,5,5,5,5,3,5,3,3.8066624897703196,3.7376696182833684,1,8,20,25
2748,Female,Loyal Customer,32,Business travel,Business,7.433666540166168,2,2,2,2,2,4,1,4,2,3,2,0.0,0.0,0,4,4,4
2749,Female,Loyal Customer,48,Business travel,Eco,6.302618975744905,3,3,4,4,3,3,3,3,2,3,1,0.0,0.0,0,12,12,9
2750,Female,Loyal Customer,31,Business travel,Business,8.092851027538384,3,3,4,3,3,1,1,4,4,2,3,0.0,0.0,1,12,9,1
2751,Female,Loyal Customer,24,Business travel,Business,7.853216388156072,1,1,1,1,1,3,5,4,2,3,1,2.302585092994046,2.4849066497880004,0,1,1,15
2752,Male,Loyal Customer,18,Business travel,Business,8.007034012193408,5,3,3,3,3,4,5,4,4,4,3,0.0,0.0,1,9,9,20
2753,Female,Loyal Customer,8,Personal Travel,Eco,7.807916628926408,5,5,4,4,2,2,5,2,2,2,1,2.3978952727983707,1.0986122886681098,1,20,8,10
2754,Female,Loyal Customer,8,Personal Travel,Eco,7.52294091807237,4,2,4,2,2,5,4,5,4,4,2,0.0,1.9459101490553132,0,8,4,20
2755,Female,disloyal Customer,36,Business travel,Business,7.781138509845015,3,4,3,4,4,2,2,4,4,4,4,3.4011973816621555,1.9459101490553132,0,12,16,4
2756,Female,Loyal Customer,14,Business travel,Business,7.513163545234075,4,5,4,5,5,3,5,5,4,5,5,0.0,0.0,1,20,25,15
2757,Male,disloyal Customer,14,Business travel,Eco,7.4645098346365275,3,2,3,2,2,3,1,3,3,3,2,4.672828834461906,4.68213122712422,0,6,4,3
2758,Female,Loyal Customer,58,Business travel,Business,5.476463551931511,5,3,5,5,5,5,4,5,4,5,4,0.0,0.0,1,15,25,20
2759,Female,Loyal Customer,42,Business travel,Business,7.395107546562485,1,3,4,4,4,4,4,4,5,4,3,0.0,1.0986122886681098,1,12,16,16
2760,Male,Loyal Customer,51,Business travel,Business,8.198089248956116,3,4,1,2,4,4,4,4,1,4,5,1.6094379124341003,0.0,1,4,8,16
2761,Female,Loyal Customer,40,Personal Travel,Eco,7.677400430514807,3,5,3,4,5,5,4,5,5,5,3,0.0,0.0,1,15,20,20
2762,Female,Loyal Customer,22,Business travel,Business,8.363342466597977,3,3,3,3,3,2,3,3,4,4,3,3.713572066704308,2.9444389791664403,0,9,9,6
2763,Male,Loyal Customer,64,Personal Travel,Eco,7.950854857719988,4,3,4,3,3,4,5,4,5,5,3,3.367295829986474,3.367295829986474,0,12,9,20
2764,Female,Loyal Customer,14,Personal Travel,Eco Plus,7.6004023345004,1,5,4,4,5,5,5,5,4,5,5,0.0,0.0,1,20,20,25
2765,Female,Loyal Customer,46,Business travel,Business,7.303843225277705,1,3,4,4,5,5,5,5,4,5,5,0.0,0.0,1,12,20,25
2766,Male,Loyal Customer,44,Business travel,Eco,7.689828668736484,4,4,4,4,4,1,4,2,1,2,4,3.4339872044851463,2.70805020110221,0,16,16,4
2767,Female,Loyal Customer,20,Business travel,Business,8.078067881815437,4,4,4,4,4,2,5,3,1,3,4,0.0,0.0,0,16,16,10
2768,Female,Loyal Customer,37,Personal Travel,Eco,8.024534871605695,4,2,4,2,2,3,2,4,3,5,2,0.0,0.0,1,8,4,6
2769,Male,Loyal Customer,36,Business travel,Business,7.716906135298388,4,5,4,5,5,5,5,5,3,5,5,0.0,0.0,1,20,25,25
2770,Male,disloyal Customer,36,Business travel,Business,7.517520850603031,3,1,3,1,1,4,4,4,3,5,1,1.6094379124341003,0.0,0,3,1,16
2771,Male,Loyal Customer,60,Business travel,Business,6.893656354602635,2,5,5,5,5,5,5,5,5,5,5,0.0,2.8903717578961645,1,25,25,25
2772,Female,Loyal Customer,59,Business travel,Business,8.255048902752295,5,3,4,5,4,4,4,4,4,4,3,0.0,0.0,1,12,20,16
2773,Female,Loyal Customer,35,Business travel,Business,8.19450550976564,2,2,5,5,5,5,5,5,4,5,5,0.0,0.0,1,10,25,25
2774,Male,Loyal Customer,41,Personal Travel,Eco,7.426549072397305,4,4,4,4,4,3,4,4,5,5,4,0.0,0.0,0,16,16,12
2775,Female,Loyal Customer,44,Business travel,Business,7.739359202689098,2,3,3,3,5,3,5,5,3,5,3,0.6931471805599453,2.833213344056216,1,9,15,15
2776,Male,Loyal Customer,30,Personal Travel,Eco,7.893572073504902,2,2,1,2,2,2,2,3,4,4,2,0.0,2.5649493574615367,0,2,4,4
2777,Male,Loyal Customer,48,Business travel,Business,6.795705775173514,1,2,4,4,4,4,4,4,4,4,4,4.454347296253507,4.248495242049359,1,8,16,16
2778,Male,Loyal Customer,35,Business travel,Eco,7.798112628829788,3,3,4,3,3,4,1,1,3,2,3,0.0,0.0,1,12,9,4
2779,Male,Loyal Customer,25,Business travel,Eco,7.5256399750415355,3,3,3,2,3,3,5,3,4,3,3,2.0794415416798357,0.0,0,9,6,15
2780,Male,Loyal Customer,67,Personal Travel,Eco,7.1180162044653335,2,5,5,5,5,1,5,3,1,4,5,0.0,0.0,0,25,25,5
2781,Male,Loyal Customer,20,Business travel,Business,8.265392930852224,2,2,2,2,2,2,1,3,2,3,2,0.0,1.0986122886681098,0,4,4,2
2782,Female,Loyal Customer,29,Business travel,Business,7.725771441587952,2,2,2,2,2,2,1,4,4,3,2,3.332204510175204,3.58351893845611,0,4,4,2
2783,Male,Loyal Customer,24,Business travel,Eco Plus,7.3914152346753585,4,4,4,5,4,5,5,3,5,4,4,0.0,0.0,1,16,20,25
2784,Female,Loyal Customer,55,Business travel,Business,8.206583614320753,0,4,5,5,4,4,1,1,4,4,3,0.0,0.0,1,20,20,4
2785,Female,Loyal Customer,13,Personal Travel,Eco,7.192182058713246,1,5,4,5,5,4,3,4,4,5,5,0.0,0.0,1,20,25,12
2786,Female,Loyal Customer,48,Business travel,Business,7.67368812926773,0,4,4,4,3,3,4,4,5,3,5,1.9459101490553132,0.0,1,16,12,12
2787,Female,Loyal Customer,29,Business travel,Business,8.319473692442186,1,1,1,1,1,1,1,1,1,2,1,2.302585092994046,1.0986122886681098,0,1,1,1
2788,Female,disloyal Customer,28,Business travel,Business,8.258163361537619,1,2,1,2,2,4,5,5,3,5,2,0.6931471805599453,0.0,0,2,4,20
2789,Male,Loyal Customer,68,Personal Travel,Eco,7.552762084214147,4,2,4,2,2,4,5,4,5,4,2,1.9459101490553132,0.0,0,8,4,20
2790,Female,Loyal Customer,41,Personal Travel,Eco,7.641084249174914,3,3,5,4,4,4,5,5,4,4,5,1.6094379124341003,2.1972245773362196,1,15,16,20
2791,Female,Loyal Customer,43,Business travel,Eco,6.536691597591305,3,3,4,4,3,3,3,3,2,3,3,2.5649493574615367,2.3978952727983707,0,12,12,9
2792,Female,Loyal Customer,40,Business travel,Business,8.213923595622743,1,4,4,5,3,3,4,5,4,3,3,0.0,0.0,1,16,15,12
2793,Male,Loyal Customer,33,Personal Travel,Eco,7.8628820346414905,1,1,1,1,1,3,3,3,4,4,1,0.0,0.0,0,1,1,9
2794,Female,Loyal Customer,57,Personal Travel,Eco,6.478509642208569,3,4,4,5,4,4,3,4,3,4,3,2.5649493574615367,2.9444389791664403,0,16,20,12
2795,Female,Loyal Customer,34,Business travel,Eco,7.692113339595466,2,2,2,2,2,2,2,4,1,3,2,0.0,2.0794415416798357,0,4,4,4
2796,Male,disloyal Customer,23,Business travel,Eco,7.459338895220296,4,2,4,2,2,1,1,3,4,4,2,4.2626798770413155,4.02535169073515,1,8,4,1
2797,Male,Loyal Customer,45,Business travel,Business,8.288534459413917,3,2,4,5,4,4,4,4,3,4,4,0.6931471805599453,0.0,1,8,20,16
2798,Female,Loyal Customer,44,Business travel,Eco Plus,6.208590026096629,3,5,3,4,3,3,3,3,2,3,1,0.0,0.0,0,15,12,9
2799,Male,Loyal Customer,48,Business travel,Eco,7.355001921105257,5,5,5,5,5,2,4,3,1,2,5,3.58351893845611,3.4657359027997265,1,25,25,8
2800,Female,Loyal Customer,59,Personal Travel,Eco,5.5053315359323625,4,1,4,4,1,1,4,1,4,1,2,0.0,0.0,1,4,4,4
2801,Male,Loyal Customer,48,Business travel,Business,6.418364935936212,2,5,4,5,5,5,5,5,4,5,3,4.127134385045092,3.9889840465642745,1,20,25,25
2802,Female,disloyal Customer,37,Business travel,Eco,7.759614150696903,2,5,2,5,5,3,5,2,1,2,5,0.6931471805599453,0.0,0,10,25,15
2803,Female,Loyal Customer,59,Personal Travel,Business,6.54534966033442,4,1,3,3,2,2,4,2,4,2,3,0.0,0.0,0,3,6,8
2804,Female,Loyal Customer,29,Business travel,Business,8.299037181613066,4,4,3,4,4,4,5,4,5,4,4,0.0,0.0,1,12,16,20
2805,Female,Loyal Customer,9,Personal Travel,Eco Plus,7.807510042216193,1,1,1,1,2,4,3,4,1,2,1,4.394449154672439,4.897839799950911,0,1,2,12
2806,Male,disloyal Customer,54,Business travel,Business,7.6838639802564295,2,1,2,1,1,3,4,5,5,4,1,2.0794415416798357,1.6094379124341003,0,2,1,12
2807,Female,disloyal Customer,27,Business travel,Business,7.8407064517494,4,2,4,2,2,3,5,4,3,4,2,2.1972245773362196,0.0,1,8,4,15
2808,Female,Loyal Customer,45,Business travel,Eco,7.469083884921234,5,4,4,2,5,5,5,5,3,5,4,0.0,0.0,1,16,10,25
2809,Female,disloyal Customer,26,Business travel,Eco,7.518607216815252,2,2,2,2,2,1,1,3,3,3,2,0.0,0.6931471805599453,0,4,4,1
2810,Male,disloyal Customer,44,Business travel,Eco,7.630946580890459,1,2,1,3,2,1,4,3,3,2,3,4.955827057601261,4.962844630259907,0,2,6,4
2811,Male,Loyal Customer,56,Personal Travel,Business,5.318119993844216,1,5,4,4,2,2,1,4,5,2,5,3.295836866004329,2.772588722239781,0,20,8,2
2812,Male,Loyal Customer,58,Business travel,Eco,7.161622002939187,4,4,4,4,4,1,3,4,5,2,4,0.0,0.6931471805599453,1,16,16,3
2813,Male,Loyal Customer,51,Business travel,Eco,7.158513997329321,2,2,2,2,2,1,1,4,4,3,2,0.0,1.791759469228055,0,4,4,1
2814,Male,Loyal Customer,31,Personal Travel,Eco,7.857867559331803,3,3,3,3,5,3,4,4,3,3,3,5.902633333401366,5.8805329864007,0,9,15,12
2815,Male,Loyal Customer,63,Personal Travel,Eco,7.226936018493289,3,5,3,4,5,3,4,5,3,5,5,0.0,1.6094379124341003,0,15,20,12
2816,Male,Loyal Customer,52,Business travel,Business,8.09009578318096,5,4,4,4,4,4,4,4,5,4,3,0.0,0.0,1,16,16,16
2817,Male,Loyal Customer,51,Business travel,Business,7.8119734296220225,2,4,4,4,5,4,4,5,4,4,4,0.0,0.6931471805599453,1,16,20,16
2818,Male,Loyal Customer,46,Business travel,Business,8.098946748943339,3,2,4,4,3,3,3,3,3,3,4,3.4965075614664802,3.367295829986474,0,8,12,9
2819,Female,Loyal Customer,58,Business travel,Eco,5.823045895483019,2,5,3,3,2,2,2,2,3,2,1,3.367295829986474,3.332204510175204,0,15,6,4
2820,Male,disloyal Customer,33,Business travel,Eco,6.815639990074331,1,1,0,1,1,1,3,3,4,3,1,2.1972245773362196,2.6390573296152584,0,0,1,3
2821,Female,Loyal Customer,49,Business travel,Eco,6.018593214496234,3,3,3,3,3,3,3,3,1,3,4,2.995732273553991,2.9444389791664403,0,9,9,9
2822,Female,Loyal Customer,15,Personal Travel,Eco,8.049427057110695,3,5,3,5,5,3,3,5,5,5,5,2.0794415416798357,0.0,0,15,25,9
2823,Male,Loyal Customer,36,Personal Travel,Eco,7.696212639346407,4,5,4,5,5,3,3,1,3,2,5,0.0,0.0,0,20,25,9
2824,Male,Loyal Customer,37,Business travel,Eco,7.0630481633881725,2,2,2,2,2,4,1,3,4,3,2,3.871201010907891,3.9318256327243257,0,4,4,4
2825,Male,Loyal Customer,39,Business travel,Business,8.258681496264236,5,4,5,5,5,5,5,5,3,5,4,3.4011973816621555,3.367295829986474,1,20,25,25
2826,Female,Loyal Customer,16,Personal Travel,Eco,6.911747300251674,4,3,3,3,3,4,2,5,3,4,3,0.0,0.0,1,9,9,8
2827,Female,Loyal Customer,24,Business travel,Business,7.60489448081162,5,5,5,5,5,5,2,5,5,5,5,0.0,0.0,1,25,25,10
2828,Female,Loyal Customer,53,Business travel,Business,6.68586094706836,5,4,5,5,4,4,4,4,4,4,5,0.0,0.0,1,20,20,16
2829,Female,Loyal Customer,46,Business travel,Business,7.79934339821592,1,2,5,4,5,5,5,5,4,5,3,0.0,0.0,1,10,20,25
2830,Female,Loyal Customer,23,Business travel,Eco,7.703007682479236,3,3,3,1,3,1,2,3,4,3,3,0.0,0.0,0,9,3,2
2831,Male,Loyal Customer,62,Personal Travel,Eco,7.823645930834952,1,5,1,5,5,5,2,4,5,4,5,3.044522437723423,1.6094379124341003,0,5,25,10
2832,Female,Loyal Customer,12,Personal Travel,Eco Plus,8.047509510981422,3,1,4,4,3,3,3,3,3,3,2,3.091042453358316,2.0794415416798357,1,4,12,9
2833,Female,Loyal Customer,49,Personal Travel,Eco,4.564348191467836,4,1,4,4,3,3,4,3,1,3,3,3.1354942159291497,2.6390573296152584,0,4,12,12
2834,Female,Loyal Customer,37,Personal Travel,Eco,7.85748078694253,2,2,5,4,4,4,4,4,3,4,5,1.3862943611198906,0.6931471805599453,1,10,16,16
2835,Male,Loyal Customer,31,Personal Travel,Eco,7.637234388789473,3,3,3,3,3,4,4,3,1,3,3,0.0,0.0,0,9,9,16
2836,Male,Loyal Customer,58,Personal Travel,Eco,7.124478262493424,1,5,2,5,5,4,2,4,4,4,5,0.0,0.0,0,10,25,8
2837,Female,disloyal Customer,20,Business travel,Eco,7.349873704738337,3,4,3,5,4,2,5,5,2,2,4,0.0,0.0,0,12,20,10
2838,Female,disloyal Customer,20,Business travel,Business,7.68937110752969,3,5,3,5,5,3,2,3,2,3,5,0.0,0.0,0,15,25,6
2839,Female,Loyal Customer,52,Business travel,Eco Plus,6.714170529909472,5,2,4,5,5,5,5,5,5,5,1,0.0,1.6094379124341003,1,8,25,25
2840,Female,Loyal Customer,45,Business travel,Business,8.257385655730436,2,4,5,5,5,5,5,5,5,5,4,0.0,0.0,1,20,25,25
2841,Female,Loyal Customer,27,Personal Travel,Eco,7.721791776817535,3,3,3,3,3,3,2,5,4,5,3,0.0,0.0,1,9,9,6
2842,Female,Loyal Customer,53,Personal Travel,Eco,7.253470382684528,4,4,5,4,4,4,4,4,5,4,4,0.0,1.791759469228055,1,20,16,16
2843,Female,Loyal Customer,17,Personal Travel,Eco,7.450079569807499,0,3,0,3,3,3,2,5,1,4,3,2.995732273553991,2.0794415416798357,1,0,9,6
2844,Male,Loyal Customer,51,Personal Travel,Eco,8.278428259199071,1,5,1,5,5,2,1,3,4,3,5,2.5649493574615367,2.5649493574615367,0,5,25,2
2845,Female,Loyal Customer,10,Personal Travel,Eco,7.7354333524996886,3,3,5,5,2,2,2,2,5,2,3,0.0,0.0,1,15,10,4
2846,Male,disloyal Customer,38,Business travel,Business,7.236339342754344,4,4,4,4,4,3,5,5,5,4,4,0.0,0.0,0,16,16,15
2847,Male,Loyal Customer,25,Personal Travel,Eco,7.978310969867722,2,2,2,2,2,5,2,4,4,5,2,4.356708826689592,4.060443010546419,0,4,4,10
2848,Female,Loyal Customer,23,Business travel,Business,7.660114319173928,2,4,4,4,4,3,2,4,4,5,4,2.1972245773362196,0.0,1,16,16,6
2849,Female,Loyal Customer,35,Business travel,Business,7.780303087908373,2,3,3,4,2,2,2,2,1,2,3,0.0,0.0,0,9,8,4
2850,Female,Loyal Customer,52,Business travel,Business,6.877296071497429,3,4,4,4,4,4,4,4,5,4,3,0.0,0.0,1,16,16,16
2851,Female,Loyal Customer,26,Personal Travel,Eco,7.894690850425624,3,5,4,5,5,5,4,5,3,5,5,0.6931471805599453,2.1972245773362196,1,20,25,20
2852,Female,Loyal Customer,52,Personal Travel,Eco,7.9269635448629785,2,2,3,3,4,3,3,2,3,1,3,5.0106352940962555,4.9344739331306915,0,6,12,9
2853,Female,Loyal Customer,16,Personal Travel,Eco,7.540090320145325,3,5,1,5,3,3,3,3,4,3,4,0.0,2.1972245773362196,1,5,15,9
2854,Male,disloyal Customer,11,Business travel,Business,7.529943370601589,4,3,4,3,3,5,4,4,4,4,3,0.0,0.0,1,12,9,20
2855,Male,disloyal Customer,38,Business travel,Eco,7.677400430514807,3,5,3,1,5,4,1,4,5,5,5,0.0,0.0,0,15,5,4
2856,Male,Loyal Customer,39,Business travel,Eco,7.383989457978509,4,4,3,4,4,3,1,3,3,3,4,2.70805020110221,2.772588722239781,0,12,16,3
2857,Female,disloyal Customer,40,Business travel,Business,7.518064181233078,1,5,0,2,5,3,4,4,3,4,5,2.4849066497880004,1.9459101490553132,0,0,10,12
2858,Male,Loyal Customer,62,Personal Travel,Eco,7.8168199657645525,1,1,2,1,1,3,4,4,3,4,1,0.0,1.3862943611198906,0,2,1,12
2859,Female,disloyal Customer,35,Business travel,Eco,7.615791072035833,3,5,3,5,5,3,4,5,1,5,5,0.0,0.0,0,15,25,12
2860,Female,Loyal Customer,50,Business travel,Business,6.56244409369372,1,1,3,4,1,1,1,1,3,1,3,0.0,0.0,0,3,4,1
2861,Male,Loyal Customer,47,Business travel,Business,4.30406509320417,3,2,5,4,4,4,4,4,5,4,3,3.4339872044851463,3.6109179126442243,1,10,16,16
2862,Male,Loyal Customer,50,Business travel,Business,8.15162164696975,1,5,5,5,4,4,4,4,3,4,4,0.0,0.0,1,25,20,16
2863,Male,Loyal Customer,17,Business travel,Eco,7.902857191280582,5,5,5,4,5,2,2,3,4,5,5,0.0,0.0,1,25,20,4
2864,Female,Loyal Customer,40,Personal Travel,Eco,7.893945138235959,5,4,4,5,4,4,4,4,4,4,4,2.3978952727983707,0.0,1,16,20,16
2865,Male,Loyal Customer,63,Business travel,Eco,7.142827401161621,1,1,1,1,1,4,5,3,3,3,1,0.0,0.0,0,1,1,20
2866,Male,disloyal Customer,18,Business travel,Eco,7.67786350067821,2,2,2,2,2,5,4,4,2,1,2,5.501258210544727,5.568344503761097,0,4,4,20
2867,Female,Loyal Customer,42,Business travel,Business,4.605170185988092,2,3,5,5,4,4,4,4,4,4,4,0.0,0.0,1,15,20,16
2868,Female,disloyal Customer,34,Business travel,Eco Plus,7.300472814267799,1,3,1,3,3,3,3,4,2,3,3,0.0,0.0,0,3,9,9
2869,Male,Loyal Customer,18,Personal Travel,Eco Plus,7.324489979348532,2,2,2,2,2,3,4,4,4,5,2,2.0794415416798357,1.9459101490553132,0,4,4,12
2870,Female,Loyal Customer,27,Business travel,Eco,7.962067308753666,4,4,4,4,4,2,1,4,4,4,4,0.0,0.0,0,16,16,2
2871,Female,Loyal Customer,41,Business travel,Eco,7.415175109613295,4,4,4,4,4,5,1,4,4,2,4,0.0,0.0,1,16,16,5
2872,Female,Loyal Customer,22,Personal Travel,Business,7.950854857719988,5,1,4,3,5,5,5,5,4,5,5,3.4657359027997265,2.8903717578961645,1,4,15,25
2873,Male,Loyal Customer,12,Personal Travel,Eco,7.3727463664043285,4,2,0,5,2,4,3,4,4,4,2,2.3978952727983707,1.3862943611198906,1,0,10,12
2874,Female,Loyal Customer,48,Business travel,Business,6.93828448401696,4,3,4,5,5,5,5,5,5,5,5,0.0,0.0,1,12,25,25
2875,Female,Loyal Customer,42,Business travel,Business,5.43372200355424,0,4,3,3,3,3,3,3,5,3,2,0.0,0.0,1,12,9,9
2876,Female,Loyal Customer,53,Personal Travel,Eco,6.606650186198215,4,4,4,4,4,2,2,4,1,4,4,0.0,0.0,1,16,16,4
2877,Female,Loyal Customer,38,Business travel,Business,6.016157159698354,2,1,4,1,5,5,5,5,3,5,5,2.5649493574615367,2.5649493574615367,1,4,5,25
2878,Female,Loyal Customer,12,Personal Travel,Business,7.503289630675082,0,1,0,1,1,2,5,4,3,3,1,2.70805020110221,3.8066624897703196,1,0,1,10
2879,Male,Loyal Customer,32,Personal Travel,Eco,8.257644958208228,5,2,5,2,2,3,3,4,1,3,2,0.0,0.0,1,10,4,9
2880,Female,Loyal Customer,46,Business travel,Business,6.587550014824796,4,4,4,5,5,5,5,5,3,5,5,1.3862943611198906,1.0986122886681098,1,16,25,25
2881,Female,Loyal Customer,24,Business travel,Eco,7.9208096792886,4,4,4,4,4,3,4,2,5,5,4,1.791759469228055,1.0986122886681098,1,16,16,12
2882,Male,Loyal Customer,24,Personal Travel,Eco,7.924072324923417,0,4,0,4,4,4,4,3,5,5,4,2.1972245773362196,0.0,1,0,16,16
2883,Male,Loyal Customer,32,Business travel,Business,8.20903626577507,3,3,2,3,3,3,3,3,1,4,3,0.0,0.0,0,6,9,9
2884,Female,Loyal Customer,44,Business travel,Business,7.4815557019095165,3,3,4,5,5,5,5,5,4,5,3,0.0,0.0,1,12,25,25
2885,Male,Loyal Customer,18,Personal Travel,Business,7.442492722794441,3,1,3,1,1,4,2,4,5,5,1,2.70805020110221,2.1972245773362196,0,3,1,8
2886,Female,Loyal Customer,31,Personal Travel,Eco,7.091742115095153,3,2,4,5,4,4,4,4,4,4,3,0.0,0.0,1,8,20,16
2887,Female,Loyal Customer,60,Business travel,Business,7.395107546562485,3,2,5,5,4,4,4,4,3,4,5,3.1354942159291497,2.5649493574615367,1,10,20,16
2888,Female,Loyal Customer,35,Personal Travel,Eco,7.75190533307861,4,4,5,4,4,2,2,4,5,1,4,3.091042453358316,3.258096538021482,1,20,16,4
2889,Female,Loyal Customer,44,Business travel,Business,8.165079258805068,4,5,3,3,2,2,3,4,3,2,2,4.127134385045092,4.007333185232471,0,15,6,6
2890,Male,Loyal Customer,50,Business travel,Business,7.687080155783135,3,2,1,3,4,4,4,4,5,4,4,3.4965075614664802,3.4657359027997265,1,2,12,16
2891,Female,Loyal Customer,56,Business travel,Business,7.465655310134056,2,5,3,5,4,4,4,4,3,4,3,3.367295829986474,3.5553480614894135,1,15,20,16
2892,Male,Loyal Customer,39,Business travel,Business,6.837332814685591,5,5,5,5,2,2,2,2,3,2,3,4.189654742026425,4.59511985013459,1,25,10,4
2893,Female,Loyal Customer,20,Personal Travel,Eco,7.390798521735676,5,4,4,5,4,4,4,4,4,4,4,0.0,0.0,1,16,20,16
2894,Male,Loyal Customer,49,Business travel,Business,6.324358962381311,3,4,4,5,4,4,5,4,5,4,3,0.0,0.0,1,16,20,20
2895,Female,Loyal Customer,28,Personal Travel,Eco,7.779048644925556,5,4,3,1,5,5,5,5,3,5,1,0.0,0.0,1,12,5,25
2896,Female,Loyal Customer,44,Business travel,Business,7.273786317844895,1,3,2,1,1,1,1,1,2,1,1,4.836281906951478,4.465908118654584,0,6,1,1
2897,Male,Loyal Customer,67,Personal Travel,Eco Plus,6.884486652042782,3,4,3,3,4,3,3,5,3,5,4,3.367295829986474,3.1780538303479458,0,12,12,9
2898,Female,Loyal Customer,46,Business travel,Eco Plus,7.124478262493424,2,3,3,4,2,2,2,2,3,2,4,0.0,0.0,0,9,8,4
2899,Female,disloyal Customer,36,Business travel,Eco,7.709308333385869,3,3,3,3,3,2,5,2,4,4,3,0.0,0.0,0,9,9,10
2900,Female,Loyal Customer,50,Personal Travel,Eco,5.568344503761097,4,5,4,4,5,5,4,5,4,5,3,0.0,0.0,0,20,20,20
2901,Male,Loyal Customer,53,Business travel,Business,8.283241441385425,2,3,4,5,5,5,5,5,4,5,5,0.0,3.7612001156935624,1,12,25,25
2902,Male,Loyal Customer,26,Business travel,Business,7.223295679562314,5,4,4,4,4,4,5,4,4,3,4,0.6931471805599453,1.3862943611198906,1,16,16,20
2903,Female,Loyal Customer,52,Business travel,Business,6.322565239927284,4,5,4,5,5,5,5,5,4,5,4,1.791759469228055,0.0,1,20,25,25
2904,Male,Loyal Customer,20,Personal Travel,Eco,7.437206366871292,2,3,0,1,3,1,3,4,3,4,3,4.143134726391533,4.2626798770413155,0,0,3,3
2905,Female,Loyal Customer,57,Personal Travel,Eco,6.834108738813838,5,2,2,3,5,5,5,5,5,5,4,0.0,0.0,1,4,15,25
2906,Male,Loyal Customer,57,Business travel,Business,7.991253929840199,1,3,4,5,4,4,4,4,5,4,4,1.9459101490553132,0.0,1,12,20,16
2907,Male,disloyal Customer,26,Business travel,Business,7.96102146588337,5,5,5,5,5,3,2,4,3,4,5,0.0,0.0,1,25,25,6
2908,Male,Loyal Customer,20,Business travel,Eco Plus,7.3613754289773485,2,2,2,4,2,2,4,3,1,3,2,0.0,0.0,0,4,8,8
2909,Female,Loyal Customer,59,Business travel,Business,7.299797366758161,3,2,4,5,5,5,5,5,4,5,4,2.70805020110221,3.367295829986474,1,8,25,25
